-4.886921905584122 -0.12552360724039396
-4.878195259324151 -0.0976340514752615
-4.869468613064179 -0.0703035800677479
-4.860741966804208 -0.043802499164445896
-4.852015320544236 -0.018376803840012945
-4.843288674284264 0.005758892656884007
-4.834562028024293 0.02842699840975693
-4.825835381764321 0.04949091433951147
-4.817108735504349 0.0688572043313429
-4.808382089244378 0.0864759386712608
-4.799655442984406 0.10233928999488717
-4.790928796724435 0.11647855442340249
-4.782202150464463 0.12895984688668127
-4.773475504204491 0.13987877454810926
-4.76474885794452 0.14935442355958983
-4.756022211684548 0.15752300197978564
-4.747295565424577 0.16453146735708502
-4.738568919164605 0.17053143450766628
-4.729842272904633 0.17567361176472363
-4.721115626644662 0.18010295734868265
-4.71238898038469 0.18395468648810354
-4.703662334124719 0.18735119912836695
-4.694935687864747 0.19039994143957806
-4.686209041604775 0.19319216492282798
-4.6774823953448035 0.195802506772926
-4.6687557490848315 0.19828928536314638
-4.6600291028248595 0.2006953854603959
-4.651302456564888 0.203049598502002
-4.642575810304916 0.20536828284932518
-4.633849164044945 0.20765721588430797
-4.625122517784973 0.20991352244051886
-4.616395871525001 0.21212758062449388
-4.60766922526503 0.2142848249315148
-4.598942579005058 0.2163673862104316
-4.590215932745087 0.21835552723541418
-4.581489286485115 0.22022885041358586
-4.572762640225143 0.2219672697835644
-4.564035993965172 0.22355175248982317
-4.5553093477052 0.22496484513758164
-4.546582701445229 0.22619100783236545
-4.537856055185257 0.22721678344176044
-4.529129408925285 0.22803083196191543
-4.520402762665314 0.22862386018828762
-4.511676116405342 0.22898847558396052
-4.50294947014537 0.229118990725665
-4.494222823885399 0.22901120138690068
-4.485496177625427 0.22866215755081565
-4.476769531365456 0.22806994274175818
-4.468042885105484 0.22723347327195575
-4.459316238845512 0.22615232550382025
-4.4505895925855405 0.22482659615349643
-4.4418629463255686 0.22325679807742482
-4.4331363000655974 0.22144379191463814
-4.4244096538056255 0.2193887523903404
-4.4156830075456535 0.217093166981162
-4.406956361285682 0.2145588639413799
-4.39822971502571 0.2117880663241447
-4.389503068765738 0.20878346852993646
-4.380776422505767 0.2055483320040754
-4.372049776245795 0.2020865969175898
-4.363323129985824 0.1984030069379238
-4.354596483725852 0.1945032444710011
-4.34586983746588 0.19039407398421804
-4.337143191205909 0.18608349115851386
